ObjectID,HBR,HBRSigma,HBRSource,Mass,MassSigma,MassSource
30725,0.05,0.03,SFK RCS Estimate,0.0156153803975224,0.0283860801544693,SFK RCS Estimate
30726,0.05,0.03,SFK RCS Estimate,0.0410797281928755,0.0646980915333834,SFK RCS Estimate
30728,0.0993536208543372,0.0764004627002892,SFK RCS Estimate,2.56082382795356,5.68801627449598,SFK RCS Estimate
30730,0.05,0.03,SFK RCS Estimate,0.0477303956998298,0.0833726957836651,SFK RCS Estimate
30731,0.05,0.03,SFK RCS Estimate,0.0214772589143937,0.0419105416787131,SFK RCS Estimate
30732,0.0927874317931789,0.091995426990385,SFK RCS Estimate,0.594181670373763,1.82180493738485,SFK RCS Estimate
30733,0.05,0.03,SFK RCS Estimate,10,0,Default
30735,0.05,0.03,SFK RCS Estimate,0.0199111678691634,0.0319088223036348,SFK RCS Estimate
30736,0.05,0.03,SFK RCS Estimate,0.014419571666806,0.0320830547848288,SFK RCS Estimate
30737,0.0751902873835736,0.0507057922433031,SFK RCS Estimate,0.334626315808589,0.584271116692583,SFK RCS Estimate
30738,0.0582213420988849,0.0500799214346117,SFK RCS Estimate,0.0367944779043854,0.0794140046907332,SFK RCS Estimate
30739,0.0783446019722104,0.0522247215262444,SFK RCS Estimate,0.313688115445646,0.548722498906514,SFK RCS Estimate
30740,0.05,0.03,SFK RCS Estimate,0.0113805515816648,0.0195508790485058,SFK RCS Estimate
30741,0.09352435396063,0.0843508578848698,SFK RCS Estimate,1.28322136048461,3.69137061433863,SFK RCS Estimate
30742,0.05,0.03,SFK RCS Estimate,0.0116641667403066,0.0297751809668616,SFK RCS Estimate
30744,0.05,0.03,SFK RCS Estimate,0.0126270758529405,0.0232400002331255,SFK RCS Estimate
30745,0.062364012635801,0.0397473701951937,SFK RCS Estimate,0.0402574637102432,0.0635595090450106,SFK RCS Estimate
30746,0.05,0.03,SFK RCS Estimate,0.111242033769808,0.192109653218151,SFK RCS Estimate
30749,0.0826710636978671,0.0598192832983857,SFK RCS Estimate,0.878715451810292,1.59533834181763,SFK RCS Estimate
30750,0.05,0.03,SFK RCS Estimate,0.0201165227177143,0.0357035618889214,SFK RCS Estimate
30751,0.05,0.03,SFK RCS Estimate,0.0233143230986233,0.0411359850346156,SFK RCS Estimate
30752,0.05,0.03,SFK RCS Estimate,0.00240172657386169,0.00385469611730951,SFK RCS Estimate
30753,0.106284496942958,0.0849623703532278,SFK RCS Estimate,0.236096836676542,0.561698726747114,SFK RCS Estimate
30755,0.0593503824207298,0.0377639635393004,SFK RCS Estimate,0.197436689265584,0.306683719920111,SFK RCS Estimate
30756,0.05,0.03,SFK RCS Estimate,0.0154210766950747,0.0448348070846896,SFK RCS Estimate
30758,0.0818723569310064,0.0548914350330106,SFK RCS Estimate,0.125609978364358,0.218311594025455,SFK RCS Estimate
30759,0.05,0.03,SFK RCS Estimate,0.0154057556912325,0.0291405865880587,SFK RCS Estimate
30760,0.105518471549344,0.0758984426267811,SFK RCS Estimate,0.841496661262551,1.54569460578366,SFK RCS Estimate
30761,0.0844680757237062,0.0531804450732123,SFK RCS Estimate,0.26288944601044,0.409060863329489,SFK RCS Estimate
30762,0.0690721662630862,0.0431778327687296,SFK RCS Estimate,0.219988728988787,0.341774867327183,SFK RCS Estimate
30763,0.05,0.03,SFK RCS Estimate,0.0138758797241295,0.0224001895710461,SFK RCS Estimate
30764,0.075474271561215,0.054699089240937,SFK RCS Estimate,0.704515082300193,1.38855954983248,SFK RCS Estimate
30765,0.0864612547928635,0.0531954397773246,SFK RCS Estimate,0.171836279777215,0.259698366549188,SFK RCS Estimate
30766,0.0675439591545368,0.0442043796778798,SFK RCS Estimate,0.108661922654111,0.177566889332903,SFK RCS Estimate
30768,1.5,0,Default,10,0,Default
30770,0.103046104748729,0.0814691949950028,SFK RCS Estimate,0.767774737728431,1.62378641947421,SFK RCS Estimate
30771,0.05,0.03,SFK RCS Estimate,0.0098446329775043,0.0195388326767754,SFK RCS Estimate
30772,,0,DISCOS DB,,0,DISCOS DB
30773,,0,DISCOS DB,,0,DISCOS DB
30774,,0,DISCOS DB,,0,DISCOS DB
30775,,0,DISCOS DB,,0,DISCOS DB
30776,,0,DISCOS DB,,0,DISCOS DB
30777,,0,DISCOS DB,,0,DISCOS DB
30778,,0,DISCOS DB,,0,DISCOS DB
30783,0.137420628021535,0.10475460654672,SFK RCS Estimate,0.515550155438221,1.06168724822036,SFK RCS Estimate
30789,0.12655061656163,0.0942423342985114,SFK RCS Estimate,0.654454616518934,1.37464854759001,SFK RCS Estimate
30791,0.121550951494613,0.0787950164900494,SFK RCS Estimate,0.42666735427529,0.687675385726265,SFK RCS Estimate
30792,0.131715298224543,0.116215526208988,SFK RCS Estimate,4.25029699151885,9.43176350993767,SFK RCS Estimate
30793,,0,DISCOS DB,,0,DISCOS DB
30794,,0,DISCOS DB,,0,DISCOS DB
30795,,0,DISCOS DB,,0,DISCOS DB
30796,,0,DISCOS DB,,0,DISCOS DB
30797,24.5,0,CARA Protected Primary,128,0,CARA Protected Primary
30798,24.5,0,CARA Protected Primary,128,0,CARA Protected Primary
30799,,0,DISCOS DB,,0,DISCOS DB
